"7109224R       ","GAB ","PN22-4R2240/1120/1300/76 ENBW ",50     ,0      ,2240   ,1300   ,1120   ,76     ,4000   ,"Y"
"711300         ","ALL ","DW700/300/500/35              ",30     ,0      ,700    ,500    ,300    ,35     ,350    ,"Y"
"711300         ","BZ  ","DW700/300/500/35              ",30     ,0      ,700    ,500    ,300    ,35     ,350    ,"Y"
"711300         ","GAB ","DW700/300/500/35              ",30     ,0      ,700    ,500    ,300    ,35     ,350    ,"Y"
"711597         ","PL  ","74x74x50(CM)                  ",20     ,0      ,740    ,500    ,320    ,15     ,200    ,"Y"
"712042RC       ","GAB ","HD2 42/26/18/2.0  RC          ",50     ,0      ,1067   ,660    ,450    ,50     ,1400   ,"Y"
"712042RC       ","NEM2","HD2 42/26/18/2.0  RC          ",50     ,0      ,1067   ,660    ,450    ,50     ,1400   ,"Y"
"712042RC1      ","GAB ","HD2 42/28/20/2.375RC          ",50     ,0      ,1067   ,711    ,508    ,60     ,1600   ,"Y"
"712042RC1      ","NEM2","HD2 42/28/20/2.375RC          ",50     ,0      ,1067   ,711    ,508    ,60     ,1600   ,"Y"
"712045RC       ","GAB ","HD2 45/28/21/2.0  RC (INCH)   ",50     ,0      ,1143   ,711    ,533    ,50     ,1700   ,"Y"
"712045RC       ","NEM2","HD2 45/28/21/2.0  RC (INCH)   ",50     ,0      ,1143   ,711    ,533    ,50     ,1700   ,"Y"
"7120501RC      ","GAB ","HD2 50/32/21/2.0 RC           ",50     ,0      ,1270   ,813    ,533    ,50     ,2000   ,"Y"
"7120501RC      ","NEM2","HD2 50/32/21/2.0 RC           ",50     ,0      ,1270   ,813    ,533    ,50     ,2000   ,"Y"
"7120502        ","ALL ","DW HD2 50/32/24/2.125 (INCH)  ",50     ,0      ,1270   ,813    ,610    ,54     ,2160   ,"Y"
"7120502        ","GAB ","DW HD2 50/32/24/2.125 (INCH)  ",50     ,0      ,1270   ,813    ,610    ,54     ,2160   ,"Y"
"7120502        ","NEM2","DW HD2 50/32/24/2.125 (INCH)  ",50     ,0      ,1270   ,813    ,610    ,54     ,2160   ,"Y"
"712054         ","ALL ","DW HD2 54/32/26/2.125 (INCH)  ",50     ,0      ,1372   ,813    ,660    ,54     ,2950   ,"Y"
"712054         ","GAB ","DW HD2 54/32/26/2.125 (INCH)  ",50     ,0      ,1372   ,813    ,660    ,54     ,2950   ,"Y"
