"DAL","2014-06-09",186.1900000
"DAL","2014-06-10",186.6800000
"DAL","2014-06-11",184.6100000
"DAL","2014-06-12",183.7300000
"DAL","2014-06-13",181.9900000
"DAL","2014-06-16",182.0400000
"DAL","2014-06-17",182.2800000
"DAL","2014-06-18",183.7300000
"DAL","2014-06-19",184.2400000
"DAL","2014-06-20",184.6500000
"DAL","2014-06-23",185.6100000
"DAL","2014-06-24",185.3300000
"DAL","2014-06-25",186.1300000
"DAL","2014-06-26",185.3000000
"DAL","2014-06-27",184.8100000
"DAL","2014-06-30",184.4100000
"DAL","2014-07-01",183.0400000
"DAL","2014-07-02",185.1100000
"DAL","2014-07-03",187.3100000
"DAL","2014-07-04",188.2500000
"DAL","2014-07-07",188.2300000
"DAL","2014-07-08",189.4800000
"DAL","2014-07-09",190.2600000
"DAL","2014-07-10",187.4000000
"DAL","2014-07-11",189.0600000
"DAL","2014-07-14",190.0400000
"DAL","2014-07-15",190.6300000
"DAL","2014-07-16",194.0300000
"DAL","2014-07-17",194.4600000
"DAL","2014-07-18",193.8500000
"DAL","2014-07-21",196.0500000
"DAL","2014-07-22",198.9400000
"DAL","2014-07-23",198.3500000
"DAL","2014-07-24",198.5300000
"DAL","2014-07-25",198.4100000
"DAL","2014-07-28",197.0200000
"DAL","2014-07-29",196.0500000
"DAL","2014-07-30",197.1100000
"DAL","2014-07-31",199.8400000
"DAL","2014-08-01",195.8200000
"DAL","2014-08-04",196.6200000
"DAL","2014-08-05",198.6900000
"DAL","2014-08-06",197.9200000
"DAL","2014-08-07",199.8100000
"DAL","2014-08-08",199.8300000
"DAL","2014-08-11",200.9100000
"DAL","2014-08-12",202.1800000
"DAL","2014-08-13",200.9300000
"DAL","2014-08-14",199.1400000
"DAL","2014-08-15",197.2400000
"DAL","2014-08-18",198.1900000
"DAL","2014-08-19",201.1800000
"DAL","2014-08-20",202.7400000
"DAL","2014-08-21",204.5900000
"DAL","2014-08-22",204.2300000
"DAL","2014-08-26",207.1900000
"DAL","2014-08-27",207.4300000
"DAL","2014-08-28",209.4600000
"DAL","2014-08-29",209.7500000
"DAL","2014-09-01",208.0000000
"DAL","2014-09-02",208.3400000
"DAL","2014-09-03",207.5300000
"DAL","2014-09-04",208.3900000
